id,url,title,author,publication_date,year,month,day,slug,category,word_count,character_count,extraction_metadata
2022-07-13-devcon-vi-tickets,https://blog.ethereum.org/2022/07/13/devcon-vi-tickets,DEVCON VI: TICKET SALES BEGIN & MORE!,Devcon Team,"Team on July 13, 2022",2022,07,13,devcon-vi-tickets,Non catégorisé,644,4179,"{'extracted_at': '2025-06-11T05:01:19.463567', 'extraction_success': True, 'content_length': 4179}"
2022-07-20-devcon-scholars-returns-22,https://blog.ethereum.org/2022/07/20/devcon-scholars-returns-22,Devcon Scholars Returns & Announcing Devcon Week!,Devcon Team,"Team on July 20, 2022",2022,07,20,devcon-scholars-returns-22,Non catégorisé,542,3556,"{'extracted_at': '2025-06-11T05:01:20.666996', 'extraction_success': True, 'content_length': 3556}"
2022-07-27-goerli-prater-merge-announcement,https://blog.ethereum.org/2022/07/27/goerli-prater-merge-announcement,Goerli/Prater Merge Announcement,Protocol Support Team,"July 27, 2022",2022,07,27,goerli-prater-merge-announcement,Non catégorisé,1695,11523,"{'extracted_at': '2025-06-11T05:01:21.793258', 'extraction_success': True, 'content_length': 11523}"
2022-07-29-academic-grants-grantee-announce,https://blog.ethereum.org/2022/07/29/academic-grants-grantee-announce,Academic Grants Round grantee announcement,Ecosystem Support Program Team,"July 29, 2022",2022,07,29,academic-grants-grantee-announce,Non catégorisé,1925,14601,"{'extracted_at': '2025-06-11T05:01:22.909229', 'extraction_success': True, 'content_length': 14601}"
2022-08-03-sepolia-post-merge-upgrade,https://blog.ethereum.org/2022/08/03/sepolia-post-merge-upgrade,Sepolia Post-Merge Upgrade Announcement,Protocol Support Team,"August 3, 2022",2022,08,03,sepolia-post-merge-upgrade,Non catégorisé,684,4474,"{'extracted_at': '2025-06-11T05:01:24.022714', 'extraction_success': True, 'content_length': 4474}"
2022-08-12-finalized-no-36,https://blog.ethereum.org/2022/08/12/finalized-no-36,Finalized no. 36,Danny Ryan,"August 12, 2022",2022,08,12,finalized-no-36,Non catégorisé,379,2623,"{'extracted_at': '2025-06-11T05:01:25.126173', 'extraction_success': True, 'content_length': 2623}"
2022-08-24-mainnet-merge-announcement,https://blog.ethereum.org/2022/08/24/mainnet-merge-announcement,Mainnet Merge Announcement,Protocol Support Team,"August 24, 2022",2022,08,24,mainnet-merge-announcement,Non catégorisé,1956,13132,"{'extracted_at': '2025-06-11T05:01:26.274683', 'extraction_success': True, 'content_length': 13132}"
2022-08-26-finalized-no-37,https://blog.ethereum.org/2022/08/26/finalized-no-37,Finalized no. 37,Danny Ryan,"August 26, 2022",2022,08,26,finalized-no-37,Non catégorisé,203,1297,"{'extracted_at': '2025-06-11T05:01:27.370011', 'extraction_success': True, 'content_length': 1297}"
2022-08-31-blog-internationalization,https://blog.ethereum.org/2022/08/31/blog-internationalization,Translating the Ethereum Foundation blog,Ethereum.org Team,"August 31, 2022",2022,08,31,blog-internationalization,Non catégorisé,726,5335,"{'extracted_at': '2025-06-11T05:01:28.528366', 'extraction_success': True, 'content_length': 5335}"
2022-09-01-ethereum-protocol-fellowship-third,https://blog.ethereum.org/2022/09/01/ethereum-protocol-fellowship-third,Ethereum Protocol Fellowship: The Third Cohort,Protocol Support Team,"September 1, 2022",2022,09,01,ethereum-protocol-fellowship-third,Non catégorisé,396,2612,"{'extracted_at': '2025-06-11T05:01:29.680361', 'extraction_success': True, 'content_length': 2612}"
2022-09-07-esp-q1-q2-allocation-update,https://blog.ethereum.org/2022/09/07/esp-q1-q2-allocation-update,Allocation Update: Q1 and Q2 2022,Ecosystem Support Program Team,"September 7, 2022",2022,09,07,esp-q1-q2-allocation-update,Non catégorisé,2237,19023,"{'extracted_at': '2025-06-11T05:01:30.815537', 'extraction_success': True, 'content_length': 19023}"
2022-09-09-kiln-shutdown,https://blog.ethereum.org/2022/09/09/kiln-shutdown,Kiln Shutdown Announcement,Protocol Support Team,"September 9, 2022",2022,09,09,kiln-shutdown,Non catégorisé,252,1638,"{'extracted_at': '2025-06-11T05:01:31.911422', 'extraction_success': True, 'content_length': 1638}"
2022-10-04-devcon-manual,https://blog.ethereum.org/2022/10/04/devcon-manual,The Devcon VI Manual,Devcon Team,"Team on October 4, 2022",2022,10,04,devcon-manual,Non catégorisé,2769,17652,"{'extracted_at': '2025-06-11T05:01:33.204644', 'extraction_success': True, 'content_length': 17652}"
2022-10-10-devcon-impact-supporters,https://blog.ethereum.org/2022/10/10/devcon-impact-supporters,Announcing Supporters & Impact Booths,Devcon Team,"Team on October 10, 2022",2022,10,10,devcon-impact-supporters,Non catégorisé,366,3429,"{'extracted_at': '2025-06-11T05:01:34.408313', 'extraction_success': True, 'content_length': 3429}"
2022-10-10-ef-fellowship-cohort-2,https://blog.ethereum.org/2022/10/10/ef-fellowship-cohort-2,"Announcing the EF Fellowship Program, Cohort #2",Team Next Billion,"on October 10, 2022",2022,10,10,ef-fellowship-cohort-2,Non catégorisé,871,5772,"{'extracted_at': '2025-06-11T05:01:35.514287', 'extraction_success': True, 'content_length': 5772}"
2022-11-07-devcon-vi-scholars-wrapup,https://blog.ethereum.org/2022/11/07/devcon-vi-scholars-wrapup,Devcon VI Scholars: Growing the Infinite Garden,Team Next Billion,"on November 7, 2022",2022,11,07,devcon-vi-scholars-wrapup,Non catégorisé,419,2833,"{'extracted_at': '2025-06-11T05:01:36.615247', 'extraction_success': True, 'content_length': 2833}"
2022-11-17-devcon-vi-wrap,https://blog.ethereum.org/2022/11/17/devcon-vi-wrap,"Devcon VI Recap, Resources & Wrap-Up!",Devcon Team,"Team on November 17, 2022",2022,11,17,devcon-vi-wrap,Non catégorisé,1936,12465,"{'extracted_at': '2025-06-11T05:01:37.713493', 'extraction_success': True, 'content_length': 12465}"
2022-11-30-ropsten-shutdown-announcement,https://blog.ethereum.org/2022/11/30/ropsten-shutdown-announcement,Ropsten Shutdown Announcement,Protocol Support Team,"November 30, 2022",2022,11,30,ropsten-shutdown-announcement,Non catégorisé,189,1236,"{'extracted_at': '2025-06-11T05:01:38.863547', 'extraction_success': True, 'content_length': 1236}"
2022-12-05-merge-data-challenge-results,https://blog.ethereum.org/2022/12/05/merge-data-challenge-results,Merge Data Challenge Results,Rodrigo Vasquez,"December 5, 2022",2022,12,05,merge-data-challenge-results,Non catégorisé,249,1803,"{'extracted_at': '2025-06-11T05:01:39.967915', 'extraction_success': True, 'content_length': 1803}"
2022-12-07-esp-allocation-q3-22,https://blog.ethereum.org/2022/12/07/esp-allocation-q3-22,Allocation Update Q3 2022,Ecosystem Support Program Team,"December 7, 2022",2022,12,07,esp-allocation-q3-22,Non catégorisé,1726,14278,"{'extracted_at': '2025-06-11T05:01:41.112434', 'extraction_success': True, 'content_length': 14278}"
2022-12-15-kzg-ceremony-grants-round,https://blog.ethereum.org/2022/12/15/kzg-ceremony-grants-round,KZG Ceremony Grant Round,EF Protocol Support Team,"December 15, 2022",2022,12,15,kzg-ceremony-grants-round,Non catégorisé,444,3113,"{'extracted_at': '2025-06-11T05:01:42.214446', 'extraction_success': True, 'content_length': 3113}"
2022-12-29-supported-teams-roundup-22,https://blog.ethereum.org/2022/12/29/supported-teams-roundup-22,EF-Supported Teams: Research & Development Roundup,Ethereum Foundation Team,"Team on December 29, 2022",2022,12,29,supported-teams-roundup-22,Non catégorisé,5354,36024,"{'extracted_at': '2025-06-11T05:01:43.368910', 'extraction_success': True, 'content_length': 36024}"
2023-01-16-announcing-kzg-ceremony,https://blog.ethereum.org/2023/01/16/announcing-kzg-ceremony,Announcing the KZG Ceremony,EF Protocol Support Team,"January 16, 2022",2023,01,16,announcing-kzg-ceremony,Non catégorisé,1011,6889,"{'extracted_at': '2025-06-11T05:01:44.478352', 'extraction_success': True, 'content_length': 6889}"
2023-01-18-2022-on-ethereum-org,https://blog.ethereum.org/2023/01/18/2022-on-ethereum-org,Looking back: 2022 on ethereum.org,Ethereum.org Team,"January 18, 2023",2023,01,18,2022-on-ethereum-org,Non catégorisé,1232,8117,"{'extracted_at': '2025-06-11T05:01:45.596525', 'extraction_success': True, 'content_length': 8117}"
2023-02-03-esp-grantee-roundout-q1-23,https://blog.ethereum.org/2023/02/03/esp-grantee-roundout-q1-23,Grantee Roundup - Q1 2023,Ecosystem Support Program Team,"February 3, 2023",2023,02,03,esp-grantee-roundout-q1-23,Non catégorisé,1351,9588,"{'extracted_at': '2025-06-11T05:01:46.753727', 'extraction_success': True, 'content_length': 9588}"
2023-02-06-empower-latam-ethereum-fellows,https://blog.ethereum.org/2023/02/06/empower-latam-ethereum-fellows,The potential to empower disenfranchised communities in Latin America using Ethereum,Marcus AM,"February 6, 2023",2023,02,06,empower-latam-ethereum-fellows,Non catégorisé,1540,10141,"{'extracted_at': '2025-06-11T05:01:47.858235', 'extraction_success': True, 'content_length': 10141}"
2023-02-07-edelweiss-interop-recap,https://blog.ethereum.org/2023/02/07/edelweiss-interop-recap,Edelweiss Interop Recap,EF Protocol Support,"February 7, 2023",2023,02,07,edelweiss-interop-recap,Non catégorisé,505,3394,"{'extracted_at': '2025-06-11T05:01:48.958987', 'extraction_success': True, 'content_length': 3394}"
2023-02-10-finalized-no-38,https://blog.ethereum.org/2023/02/10/finalized-no-38,Finalized no. 38,Danny Ryan,"February 10, 2023",2023,02,10,finalized-no-38,Non catégorisé,306,2126,"{'extracted_at': '2025-06-11T05:01:50.057040', 'extraction_success': True, 'content_length': 2126}"
2023-02-14-layer-2-grants-roundup,https://blog.ethereum.org/2023/02/14/layer-2-grants-roundup,Layer 2 Community Grants Winners,Rodrigo Vasquez,"February 9, 2023",2023,02,14,layer-2-grants-roundup,Non catégorisé,2010,13423,"{'extracted_at': '2025-06-11T05:01:51.161730', 'extraction_success': True, 'content_length': 13423}"
2023-02-21-sepolia-shapella-announcement,https://blog.ethereum.org/2023/02/21/sepolia-shapella-announcement,Sepolia Shapella Announcement,Protocol Support Team,"February 21, 2023",2023,02,21,sepolia-shapella-announcement,Non catégorisé,660,4709,"{'extracted_at': '2025-06-11T05:01:52.321344', 'extraction_success': True, 'content_length': 4709}"
2023-02-22-allocation-update-q4-22,https://blog.ethereum.org/2023/02/22/allocation-update-q4-22,Allocation Update: Q4 2022,Ecosystem Support Program Team,"February 22, 2023",2023,02,22,allocation-update-q4-22,Non catégorisé,1484,12050,"{'extracted_at': '2025-06-11T05:01:53.437172', 'extraction_success': True, 'content_length': 12050}"
2023-02-28-devcon-7-update,https://blog.ethereum.org/2023/02/28/devcon-7-update,Announcing Devcon 7!,Devcon Team,"Team on February 28, 2023",2023,02,28,devcon-7-update,Non catégorisé,853,5261,"{'extracted_at': '2025-06-11T05:01:54.711756', 'extraction_success': True, 'content_length': 5261}"
2023-03-08-goerli-shapella-announcement,https://blog.ethereum.org/2023/03/08/goerli-shapella-announcement,Goerli Shapella Announcement,Protocol Support Team,"March 8, 2023",2023,03,08,goerli-shapella-announcement,Non catégorisé,803,5777,"{'extracted_at': '2025-06-11T05:01:55.830132', 'extraction_success': True, 'content_length': 5777}"
2023-03-16-fellowship-cohort-3-applications,https://blog.ethereum.org/2023/03/16/fellowship-cohort-3-applications,Next Billion Fellowship Cohort 3 - Call for applications,Next Billion Team,"Team on March 16, 2023",2023,03,16,fellowship-cohort-3-applications,Non catégorisé,687,4322,"{'extracted_at': '2025-06-11T05:01:56.953503', 'extraction_success': True, 'content_length': 4322}"
2023-03-28-shapella-mainnet-announcement,https://blog.ethereum.org/2023/03/28/shapella-mainnet-announcement,Mainnet Shapella Announcement,Protocol Support Team,"March 28, 2023",2023,03,28,shapella-mainnet-announcement,Non catégorisé,826,5850,"{'extracted_at': '2025-06-11T05:01:58.079620', 'extraction_success': True, 'content_length': 5850}"
2023-04-20-announcing-devconnect-ist,https://blog.ethereum.org/2023/04/20/announcing-devconnect-ist,Devconnect is back! See you this year in Istanbul.,Devcon Team,"Team on April 20, 2023",2023,04,20,announcing-devconnect-ist,Non catégorisé,719,4678,"{'extracted_at': '2025-06-11T05:01:59.192909', 'extraction_success': True, 'content_length': 4678}"
2023-05-01-scouting-future-movement,https://blog.ethereum.org/2023/05/01/scouting-future-movement,Scouting for the Future: Technology and the Scouting Movement,Mihajlo Atanackovic,"May 1, 2023",2023,05,01,scouting-future-movement,Non catégorisé,1148,7036,"{'extracted_at': '2025-06-11T05:02:00.296219', 'extraction_success': True, 'content_length': 7036}"
2023-05-03-secured-5-disclosures-update,https://blog.ethereum.org/2023/05/03/secured-5-disclosures-update,Secured #5: Public Vulnerability Disclosures Update,Fredrik Svantes,"May 3, 2023",2023,05,03,secured-5-disclosures-update,Non catégorisé,372,2654,"{'extracted_at': '2025-06-11T05:02:01.414146', 'extraction_success': True, 'content_length': 2654}"
2023-05-10-ethereum-protocol-fellowship-third-recap,https://blog.ethereum.org/2023/05/10/ethereum-protocol-fellowship-third-recap,Ethereum Protocol Fellowship: Third Cohort Recap,Protocol Support Team,"May 10, 2023",2023,05,10,ethereum-protocol-fellowship-third-recap,Non catégorisé,938,6556,"{'extracted_at': '2025-06-11T05:02:02.519852', 'extraction_success': True, 'content_length': 6556}"
2023-06-01-ethereum-protocol-fellowship-fourth-apps-open,https://blog.ethereum.org/2023/06/01/ethereum-protocol-fellowship-fourth-apps-open,Ethereum Protocol Fellowship - Fourth Cohort Applications Are Open!,Protocol Support Team,"June 1, 2023",2023,06,01,ethereum-protocol-fellowship-fourth-apps-open,Non catégorisé,399,2747,"{'extracted_at': '2025-06-11T05:02:03.624507', 'extraction_success': True, 'content_length': 2747}"
2023-06-15-allocation-update-q1-23,https://blog.ethereum.org/2023/06/15/allocation-update-q1-23,Allocation Update: Q1 2023,Ecosystem Support Program Team,"June 15, 2023",2023,06,15,allocation-update-q1-23,Non catégorisé,1486,12724,"{'extracted_at': '2025-06-11T05:02:04.750325', 'extraction_success': True, 'content_length': 12724}"
2023-06-26-devconnect-instanbul-scholars,https://blog.ethereum.org/2023/06/26/devconnect-instanbul-scholars,Announcing The Devconnect Istanbul Scholars Program,Next Billion Team,"Team on June 26, 2023",2023,06,26,devconnect-instanbul-scholars,Non catégorisé,348,2632,"{'extracted_at': '2025-06-11T05:02:05.903803', 'extraction_success': True, 'content_length': 2632}"
2023-06-28-academic-grants-round-23,https://blog.ethereum.org/2023/06/28/academic-grants-round-23,Academic Grants Round 2023 Announcement,Rodrigo Vasquez,"June 28, 2023",2023,06,28,academic-grants-round-23,Non catégorisé,3255,24658,"{'extracted_at': '2025-06-11T05:02:07.029946', 'extraction_success': True, 'content_length': 24658}"
2023-06-29-road-to-devcon7-grants,https://blog.ethereum.org/2023/06/29/road-to-devcon7-grants,Announcing The Road To Devcon Grants,Devcon Team,"Team on June 29, 2023",2023,06,29,road-to-devcon7-grants,Non catégorisé,408,2704,"{'extracted_at': '2025-06-11T05:02:08.138222', 'extraction_success': True, 'content_length': 2704}"
2023-08-02-kzg-special-contributions,https://blog.ethereum.org/2023/08/02/kzg-special-contributions,KZG Ceremony Special Contributions,Carl Beekhuizen & Trent Van Epps,"August 2, 2023",2023,08,02,kzg-special-contributions,Non catégorisé,1274,14889,"{'extracted_at': '2025-06-11T05:02:09.285539', 'extraction_success': True, 'content_length': 14889}"
2023-08-07-nb-fellows-cohort-3,https://blog.ethereum.org/2023/08/07/nb-fellows-cohort-3,The Human Stories of Ethereum - Meet the Next Billion Fellows Cohort 3,Team Next Billion,"on August 7, 2023",2023,08,07,nb-fellows-cohort-3,Non catégorisé,853,5356,"{'extracted_at': '2025-06-11T05:02:10.388832', 'extraction_success': True, 'content_length': 5356}"
2023-08-08-devconnect-ist-cowork-tickets,https://blog.ethereum.org/2023/08/08/devconnect-ist-cowork-tickets,Devconnect Istanbul Cowork Tickets Are Live!,Devconnect Team,"August 8, 2023",2023,08,08,devconnect-ist-cowork-tickets,Non catégorisé,522,3371,"{'extracted_at': '2025-06-11T05:02:11.497244', 'extraction_success': True, 'content_length': 3371}"
2023-08-15-allocation-update-q2-23,https://blog.ethereum.org/2023/08/15/allocation-update-q2-23,Allocation Update: Q2 2023,Ecosystem Support Program Team,"August 15, 2023",2023,08,15,allocation-update-q2-23,Non catégorisé,1325,11358,"{'extracted_at': '2025-06-11T05:02:12.615530', 'extraction_success': True, 'content_length': 11358}"
2023-08-29-eel-spec,https://blog.ethereum.org/2023/08/29/eel-spec,Ethereum Execution Layer Specification,Sam Wilson,"on August 29, 2023",2023,08,29,eel-spec,Non catégorisé,533,4464,"{'extracted_at': '2025-06-11T05:02:13.742403', 'extraction_success': True, 'content_length': 4464}"
2023-09-12-geth-v1-13-0,https://blog.ethereum.org/2023/09/12/geth-v1-13-0,Geth v1.13.0,Péter Szilágyi,"September 12, 2023",2023,09,12,geth-v1-13-0,Non catégorisé,2971,17802,"{'extracted_at': '2025-06-11T05:02:14.826948', 'extraction_success': True, 'content_length': 17802}"
2023-09-18-devconnect-ist-updates,https://blog.ethereum.org/2023/09/18/devconnect-ist-updates,Devconnect Istanbul Updates!,Devconnect Team,"September 18, 2023",2023,09,18,devconnect-ist-updates,Non catégorisé,992,7203,"{'extracted_at': '2025-06-11T05:02:15.940275', 'extraction_success': True, 'content_length': 7203}"
2023-09-20-ethereum-org-translatathon,https://blog.ethereum.org/2023/09/20/ethereum-org-translatathon,Ethereum.org Translatathon Recap,Ethereum.org Team,"September 20, 2023",2023,09,20,ethereum-org-translatathon,Non catégorisé,1113,7639,"{'extracted_at': '2025-06-11T05:02:17.041841', 'extraction_success': True, 'content_length': 7639}"
2023-10-23-devconnect-ist-advisory-update,https://blog.ethereum.org/2023/10/23/devconnect-ist-advisory-update,Update - Advisory on recent events and potential travel considerations,Devconnect Team,"October 23, 2023",2023,10,23,devconnect-ist-advisory-update,Non catégorisé,372,2339,"{'extracted_at': '2025-06-11T05:02:18.186465', 'extraction_success': True, 'content_length': 2339}"
2023-11-02-writing-robust-c,https://blog.ethereum.org/2023/11/02/writing-robust-c,Secured #6 - Writing Robust C - Best Practices for Finding and Preventing Vulnerabilities,Justin Traglia,"November 2, 2023",2023,11,02,writing-robust-c,Non catégorisé,2001,13968,"{'extracted_at': '2025-06-11T05:02:19.298171', 'extraction_success': True, 'content_length': 13968}"
2023-11-03-devconnect-ist-update-2,https://blog.ethereum.org/2023/11/03/devconnect-ist-update-2,Update 2 - Preparing for Devconnect Events,Devconnect Team,"November 3, 2023",2023,11,03,devconnect-ist-update-2,Non catégorisé,2637,17944,"{'extracted_at': '2025-06-11T05:02:20.416434', 'extraction_success': True, 'content_length': 17944}"
2023-11-15-beyond-borders-nb,https://blog.ethereum.org/2023/11/15/beyond-borders-nb,Beyond Borders - Unveiling Potential of Blockchain in a Crisis,Karam Alhamad,"November 15, 2023",2023,11,15,beyond-borders-nb,Non catégorisé,1654,10734,"{'extracted_at': '2025-06-11T05:02:21.513489', 'extraction_success': True, 'content_length': 10734}"
2023-11-28-nxbn-cohort4-apply,https://blog.ethereum.org/2023/11/28/nxbn-cohort4-apply,Application Open for Next Billion Fellowship Cohort 4,Team Next Billion,"on November 28, 2023",2023,11,28,nxbn-cohort4-apply,Non catégorisé,313,1904,"{'extracted_at': '2025-06-11T05:02:22.604216', 'extraction_success': True, 'content_length': 1904}"
2023-11-30-goerli-lts-update,https://blog.ethereum.org/2023/11/30/goerli-lts-update,Goerli Long Term Support Update,Protocol Support,"November 30, 2023",2023,11,30,goerli-lts-update,Non catégorisé,419,2838,"{'extracted_at': '2025-06-11T05:02:23.707918', 'extraction_success': True, 'content_length': 2838}"
2023-12-04-devconnect-ist-wrap,https://blog.ethereum.org/2023/12/04/devconnect-ist-wrap,Devconnect Istanbul 2023 - A celebration of progress and the Ethereum community,Devconnect Team,"November 28, 2023",2023,12,04,devconnect-ist-wrap,Non catégorisé,501,3486,"{'extracted_at': '2025-06-11T05:02:24.819039', 'extraction_success': True, 'content_length': 3486}"
2023-12-06-run-a-node-grantee,https://blog.ethereum.org/2023/12/06/run-a-node-grantee,Run a Node Grants Round Grantee Announcement,Ecosystem Support Program Team,"December 6, 2023",2023,12,06,run-a-node-grantee,Non catégorisé,2248,14664,"{'extracted_at': '2025-06-11T05:02:25.929527', 'extraction_success': True, 'content_length': 14664}"
2023-12-19-esp-allocation-q323,https://blog.ethereum.org/2023/12/19/esp-allocation-q323,Allocation Update - Q3 2023,Ecosystem Support Program Team,"December 19, 2023",2023,12,19,esp-allocation-q323,Non catégorisé,2332,19089,"{'extracted_at': '2025-06-11T05:02:27.058573', 'extraction_success': True, 'content_length': 19089}"
2024-01-03-devcon-sea-announcement,https://blog.ethereum.org/2024/01/03/devcon-sea-announcement,Southeast Asia welcomes Devcon 7!,Devcon Team,"Team on January 3, 2024",2024,01,03,devcon-sea-announcement,Non catégorisé,568,3588,"{'extracted_at': '2025-06-11T05:02:28.160991', 'extraction_success': True, 'content_length': 3588}"
2024-01-10-goerli-dencun-announcement,https://blog.ethereum.org/2024/01/10/goerli-dencun-announcement,Goerli Dencun Announcement,Protocol Support Team,"January 10, 2024",2024,01,10,goerli-dencun-announcement,Non catégorisé,809,5760,"{'extracted_at': '2025-06-11T05:02:29.309160', 'extraction_success': True, 'content_length': 5760}"
2024-01-23-kzg-wrap,https://blog.ethereum.org/2024/01/23/kzg-wrap,Wrapping up the KZG Ceremony,EF Protocol Support Team,"January 23, 2024",2024,01,23,kzg-wrap,Non catégorisé,1106,8755,"{'extracted_at': '2025-06-11T05:02:30.515578', 'extraction_success': True, 'content_length': 8755}"
2024-01-24-sepolia-holesky-dencun,https://blog.ethereum.org/2024/01/24/sepolia-holesky-dencun,Sepolia & Holesky Dencun Announcement,Protocol Support Team,"January 24, 2024",2024,01,24,sepolia-holesky-dencun,Non catégorisé,851,6140,"{'extracted_at': '2025-06-11T05:02:31.629062', 'extraction_success': True, 'content_length': 6140}"
2024-01-31-2023-on-ethereum-org,https://blog.ethereum.org/2024/01/31/2023-on-ethereum-org,Ethereum.org year in review,Ethereum.org Team,"January 31, 2024",2024,01,31,2023-on-ethereum-org,Non catégorisé,947,6194,"{'extracted_at': '2025-06-11T05:02:32.730261', 'extraction_success': True, 'content_length': 6194}"
2024-02-07-epf-study-group,https://blog.ethereum.org/2024/02/07/epf-study-group,Introducing the EPF Study Group,Josh Davis & Mario Havel,"February 7, 2024",2024,02,07,epf-study-group,Non catégorisé,472,3168,"{'extracted_at': '2025-06-11T05:02:33.825966', 'extraction_success': True, 'content_length': 3168}"
2024-02-20-esp-allocation-q423,https://blog.ethereum.org/2024/02/20/esp-allocation-q423,Allocation Update - Q4 2023,Ecosystem Support Program Team,"February 20, 2024",2024,02,20,esp-allocation-q423,Non catégorisé,1774,14677,"{'extracted_at': '2025-06-11T05:02:34.963873', 'extraction_success': True, 'content_length': 14677}"
2024-02-21-zk-grants-round,https://blog.ethereum.org/2024/02/21/zk-grants-round,ZK Grants Round,Rodrigo Vasquez,"February 21, 2024",2024,02,21,zk-grants-round,Non catégorisé,132,893,"{'extracted_at': '2025-06-11T05:02:36.069550', 'extraction_success': True, 'content_length': 893}"
2024-02-27-dencun-mainnet-announcement,https://blog.ethereum.org/2024/02/27/dencun-mainnet-announcement,Dencun Mainnet Announcement,Protocol Support Team,"February 27, 2024",2024,02,27,dencun-mainnet-announcement,Non catégorisé,824,6060,"{'extracted_at': '2025-06-11T05:02:37.193367', 'extraction_success': True, 'content_length': 6060}"
2024-02-29-scholars-stories,https://blog.ethereum.org/2024/02/29/scholars-stories,Devconnect Scholars Program - Ethereum Stories from Istanbul and Beyond,Team Next Billion,"on February 29, 2024",2024,02,29,scholars-stories,Non catégorisé,425,2936,"{'extracted_at': '2025-06-11T05:02:38.328031', 'extraction_success': True, 'content_length': 2936}"
2024-03-14-devcon-sea-venue,https://blog.ethereum.org/2024/03/14/devcon-sea-venue,Announcing the Devcon SEA venue!,Devcon Team,"Team on March 14, 2024",2024,03,14,devcon-sea-venue,Non catégorisé,404,2647,"{'extracted_at': '2025-06-11T05:02:39.587228', 'extraction_success': True, 'content_length': 2647}"
2024-03-21-sepolia-incident,https://blog.ethereum.org/2024/03/21/sepolia-incident,Sepolia Incident,"Marius van der Wijden, Toni Wahrstätter, Parithosh Jayanthi","March 21, 2024",2024,03,21,sepolia-incident,Non catégorisé,654,3912,"{'extracted_at': '2025-06-11T05:02:40.729465', 'extraction_success': True, 'content_length': 3912}"
2024-04-22-epf-4-recap,https://blog.ethereum.org/2024/04/22/epf-4-recap,Ethereum Protocol Fellowship Cohort 4 Recap,Protocol Support Team,"April 22, 2024",2024,04,22,epf-4-recap,Non catégorisé,694,4974,"{'extracted_at': '2025-06-11T05:02:41.859011', 'extraction_success': True, 'content_length': 4974}"
2024-05-13-epf-5-announcement,https://blog.ethereum.org/2024/05/13/epf-5-announcement,Announcing the Ethereum Protocol Fellowship Cohort 5,Protocol Support Team,"May 13, 2024",2024,05,13,epf-5-announcement,Non catégorisé,345,2380,"{'extracted_at': '2025-06-11T05:02:43.011966', 'extraction_success': True, 'content_length': 2380}"
2024-05-14-esp-allocation-q124,https://blog.ethereum.org/2024/05/14/esp-allocation-q124,Allocation Update - Q1 2024,Ecosystem Support Program Team,"May 14, 2024",2024,05,14,esp-allocation-q124,Non catégorisé,2556,21746,"{'extracted_at': '2025-06-11T05:02:44.166302', 'extraction_success': True, 'content_length': 21746}"
2024-05-22-nyota-interop-recap,https://blog.ethereum.org/2024/05/22/nyota-interop-recap,Nyota Interop Recap ✨,Tim Beiko,"May 22, 2024",2024,05,22,nyota-interop-recap,Non catégorisé,725,4696,"{'extracted_at': '2025-06-11T05:02:45.266439', 'extraction_success': True, 'content_length': 4696}"
2024-05-29-devcon7-supporters-impact,https://blog.ethereum.org/2024/05/29/devcon7-supporters-impact,Announcing the Devcon SEA Supporter Program & Impact Teams,Devcon Team,"Team on May 29, 2024",2024,05,29,devcon7-supporters-impact,Non catégorisé,642,4095,"{'extracted_at': '2025-06-11T05:02:46.515375', 'extraction_success': True, 'content_length': 4095}"
2024-06-07-devcon7-scholars,https://blog.ethereum.org/2024/06/07/devcon7-scholars,Devcon Scholars Program Returns for Devcon SEA!,Devcon & Team Next Billion,"& Team Next Billion on June 7, 2024",2024,06,07,devcon7-scholars,Non catégorisé,808,5628,"{'extracted_at': '2025-06-11T05:02:47.861908', 'extraction_success': True, 'content_length': 5628}"
2024-06-11-devcon7-ticket-detail,https://blog.ethereum.org/2024/06/11/devcon7-ticket-detail,"Ticket launch details, on-chain raffle-auction, and programming tracks revealed",Devcon Team,"Team on June 11, 2024",2024,06,11,devcon7-ticket-detail,Non catégorisé,980,6408,"{'extracted_at': '2025-06-11T05:02:49.173043', 'extraction_success': True, 'content_length': 6408}"
2024-06-14-devcon7-qf-sea,https://blog.ethereum.org/2024/06/14/devcon7-qf-sea,Launching a Quadratic Funding round for SEA communities,Devcon Team,"Team on June 14, 2024",2024,06,14,devcon7-qf-sea,Non catégorisé,424,2906,"{'extracted_at': '2025-06-11T05:02:50.217359', 'extraction_success': True, 'content_length': 2906}"
2024-06-24-next-billion-cohort4,https://blog.ethereum.org/2024/06/24/next-billion-cohort4,Meet Cohort 4 of the Next Billion Fellows!,Team Next Billion,"on June 24, 2024",2024,06,24,next-billion-cohort4,Non catégorisé,520,3543,"{'extracted_at': '2025-06-11T05:02:51.323818', 'extraction_success': True, 'content_length': 3543}"
2024-06-25-zk-grants-round-announce,https://blog.ethereum.org/2024/06/25/zk-grants-round-announce,ZK Grants Round Announcement,Rodrigo Vasquez,"June 25, 2024",2024,06,25,zk-grants-round-announce,Non catégorisé,3018,21665,"{'extracted_at': '2025-06-11T05:02:52.455782', 'extraction_success': True, 'content_length': 21665}"
